"Genome","# Biosynthetic Regions","# Biosynthetic Products","RiPPs","RiPPs:Proteusins","NRPS","PKSI","Other PKS","Saccharides","Terpenes","Other","Mean Completeness","Mean Contamination","Differential Coverage Index","CheckM Completeness","CheckM Contamination","CheckM Strain heterogeneity","Anvio Completion","Anvio Redundancy","# tRNAs (AA)","16S rRNA","16S rRNA (partial)","# CRISPRs","GTDB Taxonomy","Checkm Taxonomy","Anvio Domain","SpecI Species Cluster","mOTUs Species Cluster","dRep Species Cluster","Dereplication Representative Genome","Genome size","# scaffolds","N50 (scaffolds)","Longest scaffold","Coding density","GC Content","station","depth","depth layer","latitude","longitude","date","size fraction","temperature (°C)","oxygen (µmol/kg)","detected in the water column"
"TARA_SAMEA4397311_METAG_EHHKIANM","5","5","1","0","0","0","1","0","2","1","65.91","0.36","36","75","0","0","56.83","0.72","11","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__ASP10-02a;s__ASP10-02a sp002312935","k__Bacteria","BACTERIA","cluster_3632","meta_mOTU_v25_14362","1656_1",FALSE,"2292202","116","28597","89435","0.911","0.4496","TARA_175","5","EPI","79.2233","66.3435","2013-07-10 03:58:00","0.22-3","1.3657","369.2898",TRUE
"TARA_SAMEA4397355_METAG_EMKKJOON","5","5","0","0","1","0","0","0","2","2","96","10","6","97.05","11.37","3.23","94.96","8.63","19","0","0","0","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__","k__Bacteria","BACTERIA","cluster_4973","gom_001679","2486_2",TRUE,"4296361","395","22899","96978","0.9336","0.4336","TARA_175","199","EPI","79.2026","66.4827","2013-07-10 11:00:00","0.22-3","1.4769","296.228",TRUE
"TARA_SAMEA4398067_METAG_MBHHKPBM","5","5","0","0","0","0","1","0","3","1","95.1","0.34","6","98.83","0.68","0","91.37","0","19","1","0","0","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__;s__","k__Bacteria","BACTERIA","cluster_4921","gom_001897","2491_1",FALSE,"3092971","136","37880","124651","0.8923","0.4712","TARA_201","36","EPI","74.3386","-85.6208","2013-09-30 22:33:00","0.22-3","-0.4093","343.8778",TRUE
"TARA_SAMEA4398067_METAG_BMGDKCLP","5","5","1","0","0","0","0","0","2","2","87.92","2.95","3","93.11","03.02","27.78","82.73","2.88","16","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__","f__Rhodobacteraceae","BACTERIA","cluster_4927","gom_001902","1350_1",TRUE,"3301920","500","11804","55420","0.9103","0.5303","TARA_201","36","EPI","74.3386","-85.6208","2013-09-30 22:33:00","0.22-3","-0.4093","343.8778",TRUE
"TARA_SAMEA4397569_METAG_MFJBHMNM","5","5","1","0","0","0","1","0","2","1","64.26","0","36","72.41","0","0","56.12","0","10","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__ASP10-02a;s__","k__Bacteria","BACTERIA","cluster_3632","meta_mOTU_v25_14362","1656_1",FALSE,"2403501","94","55029","222343","0.908","0.4493","TARA_188","5","EPI","78.2518","91.8557","2013-08-15 00:30:00","0.22-3","-1.6497","388.3039",TRUE
"TARA_SAMEA4397472_METAG_AMLOAKEN","5","5","1","0","2","0","0","0","0","2","89.42","2.62","2","94.67","2.37","0","84.17","2.88","18","0","0","1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__","c__Gammaproteobacteria","BACTERIA","cluster_7132","gom_004181","420_0",TRUE,"4073258","212","90422","299655","0.8765","0.5385","TARA_180","5","EPI","74.8023","76.1478","2013-07-18 02:04:00","0.22-3","2.5079","357.1649",TRUE
"TARA_SAMEA4397649_METAG_AGJNBBPH","5","5","1","0","0","0","1","0","2","1","75.1","0.67","36","92.65","0.62","50","57.55","0.72","8","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__ASP10-02a;s__","c__Gammaproteobacteria","BACTERIA","cluster_3632","meta_mOTU_v25_14362","1656_1",FALSE,"2360647","205","17234","55543","0.9108","0.4498","TARA_189","5","EPI","77.9028","117.1545","2013-08-27 01:53:00","0.22-3","0.1015","363.6485",TRUE
"TARA_SAMEA4398341_METAG_LHBKEGEM","5","5","1","0","0","0","1","0","1","2","96.98","0.44","36","96.83","0.15","0","97.12","0.72","16","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp002336405","f__Rhodobacteraceae","BACTERIA","cluster_4022","meta_mOTU_v25_14093","940_1",FALSE,"3763762","242","25909","116305","0.8498","0.5228","TARA_209","351","MES","64.7","-52.996","2013-10-23 17:36:00","0.22-3","4.2017","273.0283",TRUE
"BGEO_SAMN07136710_METAG_ANLKCNPO","5","5","1","0","0","0","0","0","0","4","96.62","0.7","4","95.39","1.39","14.29","97.84","0","19","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Bermanella;s__Bermanella sp002683575","c__Gammaproteobacteria","BACTERIA","cluster_2347","gom_000217","1837_1",FALSE,"3205542","135","40246","116708","0.8879","0.4456","10 (Section GA03, Cruise KN199-4)","185","EPI","17.3516","-20.8167","2010-10-30 03:06:00","0.2<-","12.93","76.6",TRUE
"BGEO_SAMN07136788_METAG_AFBPEAAE","5","5","2","0","3","0","0","0","0","0","99.04","3.29","2","98.08","2.98","19.44","100","3.6","19","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E putida_P","g__Pseudomonas","BACTERIA","cluster_5054","ref_mOTU_v25_00187","688_1",TRUE,"6502835","425","24106","79688","0.8988","0.6197","38 (Section GP13, Cruise SS2011)","1001.5","MES","-32.5001","-170","2011-05-31 18:10:31","0.2<-","5.101",NA,TRUE
"BGEO_SAMN07136937_METAG_BMDGFMPD","5","5","0","0","2","0","1","0","2","0","92.53","3.31","21","92.97","2.3","0","92.09","4.32","16","0","0","0","d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002862165","k__Bacteria","BACTERIA","cluster_5057","gom_000253","2390_1",TRUE,"2828966","421","8911","43786","0.8902","0.4791","5 (Section GA10, Cruise D357)","81.4","EPI","-40.0627","5.5272","2010-10-27 19:24:00","0.2<-","11.695","262.439",TRUE
"BGEO_SAMN07136507_METAG_KALCECHJ","5","5","4","0","0","0","0","0","1","0","62.42","1.6","39","68.01","1.77","85.71","56.83","1.44","13","0","0","0","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp000012505","p__Cyanobacteria","BACTERIA","cluster_3586","ref_mOTU_v25_06191","183_1",FALSE,"1397063","259","6616","57516","0.9082","0.5519","17 (Section GA02, Cruise PE319)","10","EPI","34.3277","-55.4316","2010-05-21 13:30:00","0.2<-","18.858","227.4",TRUE
"BGEO_SAMN07136946_METAG_LPLANNKM","5","5","4","0","0","0","0","0","1","0","85.1","1.31","21","80.98","0.45","33.33","89.21","2.16","18","0","0","0","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__","p__Cyanobacteria","BACTERIA","cluster_3191","gom_000234","182_1",FALSE,"1697380","151","21563","112710","0.9106","0.5574","9 (Section GA10, Cruise D357)","21.2","EPI","-34.8953","16.0769","2010-11-10 12:29:00","0.2<-","18.057","236.2927",TRUE
"BATS_SAMN07137092_METAG_AEDGPECG","5","5","4","0","0","0","0","0","1","0","64.8","3.24","17","61.26","0.72","83.33","68.35","5.76","14","0","0","0","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__RCC307;s__","p__Cyanobacteria","BACTERIA","cluster_7238",NA,"190_0",TRUE,"1441059","334","4720","19340","0.9204","0.5887","BATS (Section NA, Cruise BATS187)","40","EPI","31.66","-64.16","2004-04-21 00:00:00","0.2<-","19.788",NA,TRUE
"BGEO_SAMN07136709_METAG_EEKAFEOM","5","5","1","0","0","0","0","0","0","4","98.86","0.59","4","98.44","1.18","0","99.28","0","18","0","1","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Bermanella;s__Bermanella sp002683575","c__Gammaproteobacteria","BACTERIA","cluster_2347","gom_000217","1837_1",TRUE,"3346475","121","40211","116889","0.8916","0.4448","10 (Section GA03, Cruise KN199-4)","140.7","EPI","17.3516","-20.8167","2010-10-30 03:06:00","0.2<-","13.87","75.6",TRUE
"BGEO_SAMN07136711_METAG_FIMGHCMK","5","5","1","0","0","0","0","0","0","4","97.62","0.95","4","96.69","1.18","0","98.56","0.72","17","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Bermanella;s__Bermanella sp002683575","c__Gammaproteobacteria","BACTERIA","cluster_2347","gom_000217","1837_1",FALSE,"3342752","137","41372","99228","0.8916","0.4445","10 (Section GA03, Cruise KN199-4)","2","EPI","17.3487","-20.7835","2010-10-30 00:58:00","0.2<-",NA,NA,TRUE
"BGEO_SAMN07136528_METAG_MPGPFAMA","5","5","5","0","0","0","0","0","0","0","60.5","1.31","41","63.45","0.45","100","57.55","2.16","14","0","0","0","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp000195975","p__Cyanobacteria","BACTERIA","cluster_3549",NA,"209_1",FALSE,"1232145","283","4980","19302","0.9344","0.6253","8 (Section GA03, Cruise KN204)","31.3","EPI","35.4162","-66.5408","2011-11-16 13:59:00","0.2<-","23.075","210.4",TRUE
"BGEO_SAMN07136938_METAG_FBFFCPIJ","5","5","4","0","0","0","0","0","1","0","82.12","1.28","31","78.62","0.41","50","85.61","2.16","17","0","0","0","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp003208835","p__Cyanobacteria","BACTERIA","cluster_3927","gom_000202","181_1",FALSE,"1389320","201","9333","31224","0.9049","0.5621","5 (Section GA10, Cruise D357)","101.9","EPI","-40.0627","5.5272","2010-10-27 19:24:00","0.2<-","11.699","262.3415",TRUE
"BGEO_SAMN07136934_METAG_KDMDACHB","5","5","3","0","0","0","1","0","1","0","78.38","0.77","31","76.9","0.82","100","79.86","0.72","15","0","0","0","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp003208835","p__Cyanobacteria","BACTERIA","cluster_3927",NA,"181_1",FALSE,"1382138","215","8651","43768","0.9095","0.5603","5 (Section GA10, Cruise D357)","21.6","EPI","-40.0627","5.5272","2010-10-27 19:24:00","0.2<-","11.947","265.3658",TRUE
"MALA_SAMN05422160_METAG_JOPGKHLC","5","5","0","0","1","0","0","0","1","3","90.02","3.15","9","85.81","3.42","16.67","94.24","2.88","16","0","0","0","d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__UBA845;s__","k__Bacteria","BACTERIA","cluster_2509","meta_mOTU_v25_14308","2990_1",FALSE,"3251642","611","6518","22020","0.9189","0.3884","121","3008","BAT","10.0927","-99.2462","2011-03-06 00:00:00","0.2-0.8","1.6156","103.806",TRUE
"MALA_SAMN05422122_METAG_CAFBCAFN","5","5","1","0","1","0","1","0","1","1","95.56","1.58","3","92.56","0.99","0","98.56","2.16","19","0","0","0","d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__;s__","k__Bacteria","BACTERIA","cluster_5090","gom_002806","4834_1",TRUE,"2908761","166","27392","116285","0.9397","0.3358","53","3500","BAT","-27.9783","63.2478","2011-02-25 00:00:00","0.2-0.8","1.3208","164.9308",TRUE
"MALA_SAMN05422140_METAG_HFADAPBO","5","5","1","0","0","0","1","0","0","3","97.28","5.38","21","96.01","3.56","35","98.56","7.19","17","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marinovum;s__Marinovum algicola","f__Rhodobacteraceae","BACTERIA","cluster_5091","ref_mOTU_v25_06294","1285_1",FALSE,"4582185","366","18227","57106","0.91","0.6569","103","4013","BAT","21.0638","-150.3192","2011-05-16 00:00:00","0.8-20","1.162","134.3429",TRUE
"MALA_SAMN05422140_METAG_DGBIDDKG","5","5","1","0","0","0","1","0","0","3","98.66","0.37","9","98.04","0.02","0","99.28","0.72","19","1","0","1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Nevskiaceae;g__;s__","c__Gammaproteobacteria","BACTERIA","cluster_5088","gom_000895","633_1",TRUE,"3416516","146","38602","138140","0.9298","0.6577","103","4013","BAT","21.0638","-150.3192","2011-05-16 00:00:00","0.8-20","1.162","134.3429",TRUE
"MALA_SAMN05422140_METAG_NCPCLLJM","5","5","0","0","3","0","0","0","0","2","95.78","1.88","30","93.01","0.17","100","98.56","3.6","19","0","0","1","d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp001627335","o__Actinomycetales","BACTERIA","cluster_2706","ref_mOTU_v25_05850","844_2",FALSE,"4065563","317","23369","96881","0.9082","0.7211","103","4013","BAT","21.0638","-150.3192","2011-05-16 00:00:00","0.8-20","1.162","134.3429",TRUE
"MALA_SAMN05422121_METAG_BDGKKLOP","5","5","1","0","2","0","0","0","0","2","89.72","0.11","7","95.98","0.22","0","83.45","0","16","0","0","2","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter;s__Spongiibacter tropicus","c__Gammaproteobacteria","BACTERIA","cluster_1713","ref_mOTU_v25_07070","434_1",FALSE,"3434293","33","140811","395475","0.9226","0.5745","144","4003","BAT","29.97","-23.69","2011-08-07 00:00:00","0.2-0.8","2.1123","223.5273",TRUE
"MALA_SAMN05422195_METAG_NJLALEJO","5","5","1","0","2","0","0","0","0","2","92.38","0.02","7","99.14","0.05","0","85.61","0","16","0","0","1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter;s__Spongiibacter tropicus","c__Gammaproteobacteria","BACTERIA","cluster_1713","ref_mOTU_v25_07070","434_1",FALSE,"3519186","35","157870","476232","0.9225","0.5739","146","4002","BAT","32.0788","-17.2662","2011-10-07 00:00:00","0.2-0.8","2.0997","221.5695",TRUE
"MALA_SAMN05421706_METAG_CCBNPPJM","5","5","0","0","2","0","0","0","1","2","94.8","1.64","30","91.05","1.12","50","98.56","2.16","19","0","0","0","d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp001627335","o__Actinomycetales","BACTERIA","cluster_2706","ref_mOTU_v25_05850","844_2",FALSE,"3829787","223","28614","143257","0.901","0.725","91","4018","BAT","-5.75","-170.7407","2011-04-28 00:00:00","0.2-0.8","1.1026","153.1939",TRUE
"MALA_SAMN05422133_METAG_APKMCOJH","5","5","0","0","2","0","0","0","2","1","62.04","1.44","3","71.55","0","0","52.52","2.88","18","0","0","0","d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__","k__Bacteria","BACTERIA","cluster_7279","gom_002809","845_0",TRUE,"3989781","324","18933","99486","0.9176","0.7292","134","4003","BAT","19.9897","-52.6367","2011-06-28 00:00:00","0.8-20","1.9211","230.8888",TRUE
"MALA_SAMN05422113_METAG_IGEILNAG","5","5","1","0","1","1","0","0","1","1","78.52","02.04","18","69.27","1.2","60","87.77","2.88","18","0","0","0","d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__","o__Actinomycetales","BACTERIA","cluster_3546","gom_000882","804_1",FALSE,"4239195","997","4522","35622","0.9045","0.6762","97","3818","BAT","9.22","-163.53","2011-04-05 00:00:00","0.8-20","1.1537","142.4094",TRUE
"MALA_SAMN05422170_METAG_EPLBFDFI","5","5","2","0","0","0","0","0","2","1","88.51","3.11","16","92.85","2.62","21.43","84.17","3.6","14","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga;s__Methylophaga sp002354555","c__Gammaproteobacteria","BACTERIA","cluster_17","ref_mOTU_v25_01070","1551_1",FALSE,"2756055","428","8319","41060","0.9097","0.4463","77","4001","BAT","-38.64","150.41","2011-03-27 00:00:00","0.8-20","0.8366","179.3173",TRUE
"MALA_SAMN05422153_METAG_FDAHMFAI","5","5","0","0","2","1","0","0","1","1","69.94","2.56","18","62.17","2.95","53.33","77.7","2.16","17","0","0","0","d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__","o__Actinomycetales","BACTERIA","cluster_3546","gom_000882","804_1",FALSE,"4565248","965","5254","45711","0.8891","0.6762","118","3103","BAT","12","-108.06","2011-05-31 00:00:00","0.8-20","1.4552","113.0293",TRUE
"MALA_SAMN05422123_METAG_COPMBDOP","5","5","2","0","0","0","0","0","1","2","97.95","0.88","18","98.06","01.05","50","97.84","0.72","19","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__Sphingobium sp000153545","o__Sphingomonadales","BACTERIA","cluster_1894","ref_mOTU_v25_03262","1027_1",FALSE,"3880092","317","19232","72969","0.9071","0.6313","20","4001","BAT","-9.12","-30.19","2011-05-01 00:00:00","0.8-20","1.5802","227.6145",TRUE
"TARA_SAMEA4396941_METAG_EKBNELLO","4","5","0","0","0","0","1","0","2","2","82.7","1.28","7","97.77","0.39","0","67.63","2.16","13","0","0","0","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;s__","s__algicola","BACTERIA","cluster_1505","gom_001596","3622_1",FALSE,"4448346","52","158938","463535","0.9032","0.3345","TARA_158","5","EPI","67.141","0.2355","2013-06-03 07:31:00","<-0.22","8.4745","311.7827",TRUE
"TARA_SAMEA4396941_METAG_LFEILFEF","4","5","0","0","0","0","1","0","2","2","57.77","1.76","1","67.34","1.35","0","48.2","2.16","9","0","0","1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__","s__algicola","BACTERIA","cluster_5539",NA,"3586_0",TRUE,"2893220","179","27617","131375","0.9047","0.3211","TARA_158","5","EPI","67.141","0.2355","2013-06-03 07:31:00","<-0.22","8.4745","311.7827",TRUE
"TARA_SAMEA4396941_METAG_HADKALDI","4","5","1","0","1","1","0","0","0","2","75.34","0.36","64","84.48","0","0","66.19","0.72","16","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__Sulfitobacter sp001634775","k__Bacteria","BACTERIA","cluster_23","gom_001186","1190_2",FALSE,"3221168","87","109256","261685","0.9163","0.6188","TARA_158","5","EPI","67.141","0.2355","2013-06-03 07:31:00","<-0.22","8.4745","311.7827",TRUE
"TARA_SAMEA4396941_METAG_OENFGICL","4","5","0","0","0","0","1","0","3","1","87.88","1.22","1","98.05","0.27","50","77.7","2.16","15","0","0","0","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__koll-22;g__;s__","k__Bacteria","BACTERIA","cluster_5550","gom_004063","3429_0",TRUE,"3249075","32","189129","459622","0.9171","0.3509","TARA_158","5","EPI","67.141","0.2355","2013-06-03 07:31:00","<-0.22","8.4745","311.7827",TRUE
"TARA_SAMEA4397295_METAG_GHOELJED","4","5","1","0","3","1","0","0","0","0","94.26","2.26","5","89.23","03.08","0","99.28","1.44","19","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__","c__Gammaproteobacteria","BACTERIA","cluster_5620","gom_004142","1875_0",TRUE,"3888443","80","103466","345478","0.9328","0.5643","TARA_173","35","EPI","78.9354","79.0604","2013-07-08 11:00:00","<-0.22","-1.2978","348.0006",TRUE
"TARA_SAMEA4397295_METAG_JBFHAIIM","4","5","1","0","1","0","1","0","2","0","98.12","01.09","16","98.41","0.74","33.33","97.84","1.44","18","0","0","0","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Cyclobacterium;s__Cyclobacterium amurskyense","o__Cytophagales","BACTERIA","cluster_1548","ref_mOTU_v25_10921","2569_1",FALSE,"5766702","595","13870","69591","0.8723","0.3842","TARA_173","35","EPI","78.9354","79.0604","2013-07-08 11:00:00","<-0.22","-1.2978","348.0006",TRUE
"TARA_SAMEA4397363_METAG_MMDIHOLP","4","5","0","0","1","1","1","0","2","0","87.23","5.82","11","96.04","7.32","23.33","78.42","4.32","18","0","0","2","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flaviramulus;s__","s__algicola","BACTERIA","cluster_2151","gom_001783","3561_1",FALSE,"4752292","281","32374","207547","0.8941","0.3358","TARA_175","199","EPI","79.2026","66.4827","2013-07-10 11:00:00","<-0.22","1.4769","296.228",TRUE
"TARA_SAMEA4397722_METAG_FAOPMNHL","4","5","0","0","0","0","1","0","2","2","96.81","0.92","53","95.06","1.11","30","98.56","0.72","16","0","0","0","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arenibacter;s__Arenibacter algicola","s__algicola","BACTERIA","cluster_1485","ref_mOTU_v25_05962","3646_1",FALSE,"4302720","374","18394","103455","0.8765","0.3994","TARA_189","20","EPI","77.9668","116.6556","2013-08-27 11:40:00","<-0.22","-0.6071","371.0584",TRUE
"TARA_SAMEA4397409_METAG_BJMPBNEB","4","5","0","0","0","0","2","0","2","1","95.54","2.24","9","98.99","2.33","83.33","92.09","2.16","19","0","0","0","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__","f__Flavobacteriaceae","BACTERIA","cluster_2169","gom_001795","3652_1",FALSE,"4047146","120","62965","286088","0.8766","0.3441","TARA_175",NA,"EPI","79.3349","66.2954","2013-07-11 06:13:00","<-0.22","1.0257","314.7167",TRUE
"TARA_SAMEA4397409_METAG_PELODJGM","4","5","2","0","0","0","0","0","1","2","97.71","0.58","10","95.42","1.17","0","100","0","18","0","0","1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4486;f__UBA4486;g__UBA7359;s__","c__Gammaproteobacteria","BACTERIA","cluster_1539","gom_001610","4188_1",FALSE,"2687204","67","76559","144562","0.9031","0.4076","TARA_175",NA,"EPI","79.3349","66.2954","2013-07-11 06:13:00","<-0.22","1.0257","314.7167",TRUE
"TARA_SAMEA4397627_METAG_PPLBLGBC","4","5","0","0","0","0","0","0","2","3","92.81","0.89","53","89.22","01.06","50","96.4","0.72","12","0","0","0","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arenibacter;s__Arenibacter algicola","s__algicola","BACTERIA","cluster_1485","ref_mOTU_v25_05962","3646_1",FALSE,"3989045","561","9389","44121","0.8769","0.3985","TARA_188","17","EPI","78.3555","91.6084","2013-08-15 07:54:00","<-0.22","-1.6472","373.061",TRUE
"TARA_SAMEA2621448_METAG_FKEHMPJE","4","5","0","0","2","0","0","0","0","3","68.59","0.96","1","72.42","1.19","28.57","64.75","0.72","11","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Leisingera;s__Leisingera aquimarina","f__Rhodobacteraceae","BACTERIA","cluster_5643",NA,"1339_0",TRUE,"3529518","810","4767","82597","0.8834","0.6181","TARA_082","40","EPI","-47.2007","-57.9446","2010-12-06 18:58:00","<-0.22","7.1549","306.1555",TRUE
